datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
8/31/2021 2:00:00 PM,8/31/2021 10:00:00 AM,Other Renewables,724.0,0.00,True
8/31/2021 2:00:00 PM,8/31/2021 10:00:00 AM,Solar,2304.7,0.02,True
8/31/2021 2:00:00 PM,8/31/2021 10:00:00 AM,Storage,0.0,0.00,False
8/31/2021 2:00:00 PM,8/31/2021 10:00:00 AM,Wind,750.6,0.01,True
8/31/2021 1:00:00 PM,8/31/2021 9:00:00 AM,Coal,28748.2,0.27,False
8/31/2021 1:00:00 PM,8/31/2021 9:00:00 AM,Gas,40658.7,0.38,False
8/31/2021 1:00:00 PM,8/31/2021 9:00:00 AM,Hydro,893.7,0.01,True
8/31/2021 1:00:00 PM,8/31/2021 9:00:00 AM,Multiple Fuels,987.9,0.01,False
8/31/2021 1:00:00 PM,8/31/2021 9:00:00 AM,Nuclear,32599.0,0.30,False
8/31/2021 1:00:00 PM,8/31/2021 9:00:00 AM,Oil,67.3,0.00,False
8/31/2021 1:00:00 PM,8/31/2021 9:00:00 AM,Other,119.2,0.00,False
8/31/2021 1:00:00 PM,8/31/2021 9:00:00 AM,Other Renewables,699.9,0.00,True
8/31/2021 1:00:00 PM,8/31/2021 9:00:00 AM,Solar,2011.0,0.02,True
8/31/2021 1:00:00 PM,8/31/2021 9:00:00 AM,Storage,0.0,0.00,False
8/31/2021 1:00:00 PM,8/31/2021 9:00:00 AM,Wind,731.8,0.01,True
8/31/2021 12:00:00 PM,8/31/2021 8:00:00 AM,Coal,28109.1,0.27,False
8/31/2021 12:00:00 PM,8/31/2021 8:00:00 AM,Gas,40226.0,0.38,False
8/31/2021 12:00:00 PM,8/31/2021 8:00:00 AM,Hydro,712.9,0.01,True
8/31/2021 12:00:00 PM,8/31/2021 8:00:00 AM,Multiple Fuels,606.7,0.01,False
8/31/2021 12:00:00 PM,8/31/2021 8:00:00 AM,Nuclear,32600.9,0.31,False
8/31/2021 12:00:00 PM,8/31/2021 8:00:00 AM,Oil,67.0,0.00,False
8/31/2021 12:00:00 PM,8/31/2021 8:00:00 AM,Other,93.7,0.00,False
8/31/2021 12:00:00 PM,8/31/2021 8:00:00 AM,Other Renewables,689.1,0.00,True
8/31/2021 12:00:00 PM,8/31/2021 8:00:00 AM,Solar,1202.7,0.01,True
8/31/2021 12:00:00 PM,8/31/2021 8:00:00 AM,Storage,0.0,0.00,False
8/31/2021 12:00:00 PM,8/31/2021 8:00:00 AM,Wind,769.4,0.01,True
8/31/2021 11:00:00 AM,8/31/2021 7:00:00 AM,Coal,27961.3,0.27,False
